,selected_start_value,selected_end_value,selected_returns,max_returns,ols_r_squared,data,indicator_name,indicator_params,_status
2481,-26.176470588235283,-24.12761714855433,0.028056897339457848,0.028056897339457848,0.2875938940552837,"{'ticker': 'ITSA4', 'timeframe': 'H1'}",roc,{'period': 42},OK
2482,26.546019710412153,28.272844404475507,0.006170347677501659,0.05177993527508096,0.13886344352043611,"{'ticker': 'ITSA4', 'timeframe': 'H1'}",rsi,{'period': 43},OK
2483,-24.925224327018935,-22.875226039783012,0.027334587438818725,0.027334587438818725,0.22222662436292462,"{'ticker': 'ITSA4', 'timeframe': 'H1'}",roc,{'period': 43},OK
2484,26.733406800096688,28.44585030002719,0.006170347677501659,0.05177993527508096,0.1424927075593534,"{'ticker': 'ITSA4', 'timeframe': 'H1'}",rsi,{'period': 44},OK
2485,-24.549098196392784,-22.358974358974358,0.020783069827171572,0.020783069827171572,0.12177960820730882,"{'ticker': 'ITSA4', 'timeframe': 'H1'}",roc,{'period': 44},OK
2486,26.91619838521919,28.61463494576907,0.006170347677501659,0.05177993527508096,0.14624804226528643,"{'ticker': 'ITSA4', 'timeframe': 'H1'}",rsi,{'period': 45},OK
2487,-24.545454545454536,-22.749590834697226,0.02358906119229104,0.02358906119229104,0.1517061148030916,"{'ticker': 'ITSA4', 'timeframe': 'H1'}",roc,{'period': 45},OK
2488,27.094588092084948,28.77937528138625,0.006170347677501659,0.05177993527508096,0.14529441341047578,"{'ticker': 'ITSA4', 'timeframe': 'H1'}",rsi,{'period': 46},OK
2489,-24.917763157894733,-22.702702702702698,0.022502675521266464,0.022502675521266464,0.24946504995420282,"{'ticker': 'ITSA4', 'timeframe': 'H1'}",roc,{'period': 46},OK
2490,27.26875811110328,28.94023777758143,0.006170347677501659,0.05177993527508096,0.14295327207065167,"{'ticker': 'ITSA4', 'timeframe': 'H1'}",rsi,{'period': 47},OK
2491,-25.286415711947622,-23.766447368421055,0.03648232234616603,0.03648232234616603,0.2299122671299596,"{'ticker': 'ITSA4', 'timeframe': 'H1'}",roc,{'period': 47},OK
2492,27.438880069620453,29.097379243886905,0.006170347677501659,0.05177993527508096,0.14568240244591257,"{'ticker': 'ITSA4', 'timeframe': 'H1'}",rsi,{'period': 48},OK
2493,-24.7320692497939,-22.769230769230766,0.044623224103634396,0.044623224103634396,0.11419827892614964,"{'ticker': 'ITSA4', 'timeframe': 'H1'}",roc,{'period': 48},OK
2494,27.60511582662832,29.250947563422216,0.006170347677501659,0.05177993527508096,0.14118323050552462,"{'ticker': 'ITSA4', 'timeframe': 'H1'}",rsi,{'period': 49},OK
2495,-24.154987633965387,-22.074688796680498,0.018360804130758832,0.018360804130758832,0.04233700037588062,"{'ticker': 'ITSA4', 'timeframe': 'H1'}",roc,{'period': 49},OK
2496,0.000408899009499919,4.997423352167999,0.0003971322406504159,0.0003971322406504159,0.18772377951174535,"{'ticker': 'ITSA4', 'timeframe': 'M5'}",rsi,{'period': 2},OK
2497,-9.233791748526517,-8.134920634920638,0.0011256919703343249,0.019498607242339983,0.009306368833332912,"{'ticker': 'ITSA4', 'timeframe': 'M5'}",roc,{'period': 2},OK
2498,0.06881749359608591,5.010090115145061,0.00021233712052912444,0.0010883304303681849,0.20986888858554942,"{'ticker': 'ITSA4', 'timeframe': 'M5'}",rsi,{'period': 3},OK
2499,-10.196078431372541,-9.807692307692303,0.01584621176617514,0.019498607242339983,0.16147339346352307,"{'ticker': 'ITSA4', 'timeframe': 'M5'}",roc,{'period': 3},OK
2500,0.5727204574999973,5.448284827891712,0.0007047480367260232,0.0008605873451481811,0.3383315126219023,"{'ticker': 'ITSA4', 'timeframe': 'M5'}",rsi,{'period': 4},OK
2501,-10.638297872340424,-10.638297872340424,0.021645021645021467,0.021645021645021467,0.35801229824242975,"{'ticker': 'ITSA4', 'timeframe': 'M5'}",roc,{'period': 4},OK
2502,1.8436649437390429,6.703521222114915,0.000811253675042954,0.001216316327458338,0.2531950854519146,"{'ticker': 'ITSA4', 'timeframe': 'M5'}",rsi,{'period': 5},OK
2503,-9.711538461538458,-8.487804878048772,0.00844953316428807,0.00844953316428807,0.5264102818517096,"{'ticker': 'ITSA4', 'timeframe': 'M5'}",roc,{'period': 5},OK
2504,3.863615842295374,8.552728705557413,0.0003927111452144007,0.0010744198861086407,0.17274419345268066,"{'ticker': 'ITSA4', 'timeframe': 'M5'}",rsi,{'period': 6},OK
2505,-9.615384615384615,-8.588351431391915,0.005147637134252786,0.005147637134252786,0.6305313976282665,"{'ticker': 'ITSA4', 'timeframe': 'M5'}",roc,{'period': 6},OK
2506,5.860273265615447,10.283397312596804,0.00035114656325712507,0.0009383721421191179,0.1973821678328248,"{'ticker': 'ITSA4', 'timeframe': 'M5'}",rsi,{'period': 7},OK
2507,-10.192307692307697,-10.192307692307697,-0.004282655246252598,0.005898837020494467,0.47222799399479765,"{'ticker': 'ITSA4', 'timeframe': 'M5'}",roc,{'period': 7},OK
2508,6.992950393369995,11.385035798336261,0.0016896179794257393,0.0016896179794257393,0.31552993580126154,"{'ticker': 'ITSA4', 'timeframe': 'M5'}",rsi,{'period': 8},OK
2509,-10.576923076923073,-9.575518262586383,0.0065502183406113135,0.0065502183406113135,0.6946050739318427,"{'ticker': 'ITSA4', 'timeframe': 'M5'}",roc,{'period': 8},OK
2510,7.863575160746834,12.125655937297168,0.0027040768311663477,0.0027040768311663477,0.2809021847858052,"{'ticker': 'ITSA4', 'timeframe': 'M5'}",rsi,{'period': 9},OK
2511,-10.576923076923073,-9.75369458128079,0.0049373151148047745,0.006454119391712573,0.4204573934630932,"{'ticker': 'ITSA4', 'timeframe': 'M5'}",roc,{'period': 9},OK
2512,8.6647752069821,12.29565724805984,0.0017941864053457879,0.0017941864053457879,0.30030591076630275,"{'ticker': 'ITSA4', 'timeframe': 'M5'}",rsi,{'period': 10},OK
2513,-10.865384615384622,-10.865384615384622,-0.003236245954692518,0.0034394166746955133,0.4814502632886436,"{'ticker': 'ITSA4', 'timeframe': 'M5'}",roc,{'period': 10},OK
2514,9.41194312517149,12.445917391267102,0.002749453858060802,0.002749453858060802,0.42302888419078544,"{'ticker': 'ITSA4', 'timeframe': 'M5'}",rsi,{'period': 11},OK
2515,-11.153846153846155,-10.058027079303667,-0.006493506493506551,0.005080016138405326,0.3402090351423699,"{'ticker': 'ITSA4', 'timeframe': 'M5'}",roc,{'period': 11},OK
2516,10.117466139117866,12.882516651964721,0.002749453858060802,0.002749453858060802,0.2655269872114371,"{'ticker': 'ITSA4', 'timeframe': 'M5'}",rsi,{'period': 12},OK
2517,-12.307692307692317,-12.307692307692317,0.0010964912280704286,0.004630549846134618,0.2717453457669078,"{'ticker': 'ITSA4', 'timeframe': 'M5'}",roc,{'period': 12},OK
2518,10.79097326335365,13.941036222240953,0.002749453858060802,0.002749453858060802,0.12922801251800087,"{'ticker': 'ITSA4', 'timeframe': 'M5'}",rsi,{'period': 13},OK
2519,-12.211538461538456,-12.211538461538456,0.013143483023001057,0.013143483023001057,0.49214580965322097,"{'ticker': 'ITSA4', 'timeframe': 'M5'}",roc,{'period': 13},OK
2520,11.43974631472065,14.936336272553362,0.002749453858060802,0.00406052693839994,0.010656381321178077,"{'ticker': 'ITSA4', 'timeframe': 'M5'}",rsi,{'period': 14},OK
2521,-11.05769230769231,-10.314341846758339,0.0022012182034375936,0.004035632877520353,0.37465241517763404,"{'ticker': 'ITSA4', 'timeframe': 'M5'}",roc,{'period': 14},OK
2522,12.069161677964857,15.852065394426148,0.002749453858060802,0.00406052693839994,0.01328191005934709,"{'ticker': 'ITSA4', 'timeframe': 'M5'}",rsi,{'period': 15},OK
2523,-12.115384615384613,-11.153846153846155,0.009039293495990494,0.013143483023001057,0.3303627102589233,"{'ticker': 'ITSA4', 'timeframe': 'M5'}",roc,{'period': 15},OK
2524,12.683099811874243,16.457272892329357,0.0008206149546730046,0.00406052693839994,2.7080922188948975e-05,"{'ticker': 'ITSA4', 'timeframe': 'M5'}",rsi,{'period': 16},OK
2525,-11.832061068702291,-11.70212765957446,0.010869951810183279,0.010869951810183279,0.47125837655709,"{'ticker': 'ITSA4', 'timeframe': 'M5'}",roc,{'period': 16},OK
2526,13.284295592583362,16.87791189823048,0.0008206149546730046,0.00406052693839994,2.571956162333855e-05,"{'ticker': 'ITSA4', 'timeframe': 'M5'}",rsi,{'period': 17},OK
2527,-11.923076923076925,-10.82926829268292,0.009401598457812707,0.009401598457812707,0.26078100912579516,"{'ticker': 'ITSA4', 'timeframe': 'M5'}",roc,{'period': 17},OK
2528,13.87462310583635,17.303961832473888,0.0008206149546730046,0.00406052693839994,7.364410869270532e-05,"{'ticker': 'ITSA4', 'timeframe': 'M5'}",rsi,{'period': 18},OK
2529,-12.083729781160796,-11.605415860735004,0.011578662069930745,0.011578662069930745,0.3915603027882323,"{'ticker': 'ITSA4', 'timeframe': 'M5'}",roc,{'period': 18},OK
2530,14.455319350553907,17.930647076575752,0.0008206149546730046,0.00406052693839994,0.0005444461444698012,"{'ticker': 'ITSA4', 'timeframe': 'M5'}",rsi,{'period': 19},OK
2531,-11.832061068702291,-10.961538461538467,0.0028890787794781194,0.0046326622674910615,0.334117572426191,"{'ticker': 'ITSA4', 'timeframe': 'M5'}",roc,{'period': 19},OK
2532,15.02715597036942,18.52778999754372,0.0008206149546730046,0.00406052693839994,0.001580744113576893,"{'ticker': 'ITSA4', 'timeframe': 'M5'}",rsi,{'period': 20},OK
2533,-12.16730038022813,-11.41199226305609,0.009398413328544223,0.009398413328544223,0.4187796637945753,"{'ticker': 'ITSA4', 'timeframe': 'M5'}",roc,{'period': 20},OK
2534,15.590569153265378,19.090135740460795,0.0008206149546730046,0.00406052693839994,7.416795953407718e-05,"{'ticker': 'ITSA4', 'timeframe': 'M5'}",rsi,{'period': 21},OK
2535,-12.500000000000004,-11.538461538461549,0.011365989083380379,0.011365989083380379,0.4170840598812676,"{'ticker': 'ITSA4', 'timeframe': 'M5'}",roc,{'period': 21},OK
2536,16.145757026125523,19.685025651549253,0.0008206149546730046,0.00406052693839994,0.001380697831384392,"{'ticker': 'ITSA4', 'timeframe': 'M5'}",rsi,{'period': 22},OK
2537,-12.665406427221171,-12.665406427221171,0.021645021645021467,0.021645021645021467,0.23244446557641318,"{'ticker': 'ITSA4', 'timeframe': 'M5'}",roc,{'period': 22},OK
2538,16.69275233825182,20.124933418369835,0.0004237661842227218,0.00406052693839994,0.0017660569499741152,"{'ticker': 'ITSA4', 'timeframe': 'M5'}",rsi,{'period': 23},OK
2539,-12.333965844402268,-11.25954198473282,0.0051427843657388395,0.005756199675299599,0.08616907390548079,"{'ticker': 'ITSA4', 'timeframe': 'M5'}",roc,{'period': 23},OK
2540,17.231476587686103,20.60353848140933,0.0004237661842227218,0.00406052693839994,0.006196176645040907,"{'ticker': 'ITSA4', 'timeframe': 'M5'}",rsi,{'period': 24},OK
2541,-12.250712250712244,-11.25954198473282,0.008848492165877709,0.008848492165877709,0.18807552574128217,"{'ticker': 'ITSA4', 'timeframe': 'M5'}",roc,{'period': 24},OK
2542,17.761780280793914,21.059764435474293,0.0004237661842227218,0.00406052693839994,0.016385188506805037,"{'ticker': 'ITSA4', 'timeframe': 'M5'}",rsi,{'period': 25},OK
2543,-12.083729781160796,-11.079545454545453,0.0042218711656595055,0.0042218711656595055,0.302272012912282,"{'ticker': 'ITSA4', 'timeframe': 'M5'}",roc,{'period': 25},OK
